material_id,formula,density,energy_above_hull,formation_energy_per_atom,magnetic_ordering,total_magnetization,magnetization_per_volume,magnetization_per_formula_unit,volume,nsites,crystal_system,space_group,is_stable,density_atomic,composition,elements,nelements,avg_atomic_weight,cell_mass,magnetic_performance_index
mp-15974,Mn(CrS2)2,3.6744918949074368,0.0,-0.9847224804187188,FM,21.9999988,0.0847561406571394,10.9999994,259.56819918211835,14,Cubic,Fd-3m,True,18.540585655865595,"{'Mn': 2.0, 'Cr': 4.0, 'S': 8.0}","[Element Cr, Element Mn, Element S]",3,0.19818639837544483,2.7746095772562276,7.929043055403668
mp-1210192,NaFeBr4,3.4116688318550064,0.0,-1.2246068548132178,FM,20.0000006,0.025781793022790576,5.00000015,775.7412598231787,24,Orthorhombic,Pnma,True,32.32255249263245,"{'Na': 4.0, 'Fe': 4.0, 'Br': 16.0}","[Element Br, Element Fe, Element Na]",3,0.10555072445570804,2.533217386936993,7.895098424293835
mp-1204678,K7(FeS2)5,2.5464717648608883,0.0,-1.0415460150340907,FM,34.0033464,0.029846069798580965,17.0016732,1139.290587654415,44,Monoclinic,C2/c,True,25.892967901236705,"{'K': 14.0, 'Fe': 10.0, 'S': 20.0}","[Element Fe, Element K, Element S]",3,0.09834607506462259,4.327227302843394,7.85799867218822
mp-22880,FeBr2,4.513257875106757,0.0,-0.7966675133333343,FM,4.0,0.05041334770486032,4.0,79.34406624645486,3,Trigonal,P-3m1,True,26.44802208215162,"{'Fe': 1.0, 'Br': 2.0}","[Element Br, Element Fe]",2,0.17064632890459197,0.5119389867137759,7.8134310998204795
mp-1195066,Cs7(FeS2)4,3.769066353689198,0.0,-1.0472832332940085,FM,34.0000002,0.027361578339926078,17.0000001,1242.6183817907581,38,Monoclinic,C2/c,True,32.70048373133574,"{'Cs': 14.0, 'Fe': 8.0, 'S': 16.0}","[Element Cs, Element Fe, Element S]",3,0.11526026295682693,4.3798899923594234,7.762752091790412
mp-531376,Li4Mn3Cl10,2.4661349508475356,0.009093563088232948,-1.789809524389791,FM,60.0067714,0.04072253798338926,15.00169285,1473.5518553503905,68,Monoclinic,Cm,False,21.669880225741036,"{'Li': 16.0, 'Mn': 12.0, 'Cl': 40.0}","[Element Cl, Element Li, Element Mn]",3,0.11380473381288393,7.738721899276108,7.754093270312909
mp-27901,K4MnCl6,1.9386180686243426,0.027000596136364408,-2.0237006288119117,FM,5.0003605,0.013766647099848983,5.0003605,363.2228286039854,11,Cubic,Im-3m,False,33.020257145816856,"{'K': 4.0, 'Mn': 1.0, 'Cl': 6.0}","[Element Cl, Element K, Element Mn]",3,0.05870996279839495,0.6458095907823445,7.742778322543152
mp-1227051,CaMnS2,3.280696982639265,0.029920982500000193,-1.758302847526938,FM,4.9999216,0.06207037445593944,4.9999216,80.55246393831871,4,Trigonal,R-3m,False,20.138115984579677,"{'Ca': 1.0, 'Mn': 1.0, 'S': 2.0}","[Element Ca, Element Mn, Element S]",3,0.16290982657719258,0.6516393063087703,7.672836109783188
mp-541963,Rb3(FeSe2)2,4.056632332897696,0.0,-0.9526613510416664,FM,35.9999756,0.032147333209734334,8.9999939,1119.8432966470473,36,Orthorhombic,Pnma,True,31.10675824019576,"{'Rb': 12.0, 'Fe': 8.0, 'Se': 16.0}","[Element Fe, Element Rb, Element Se]",3,0.13040999970404396,4.694759989345583,7.668118430271054
mp-1395180,Ca(MnS2)4,3.054824759241441,0.041544085384616736,-1.062181336187002,FM,13.9993196,0.04987693980370938,13.9993196,280.6771958162289,13,Trigonal,R-3m,False,21.5905535243253,"{'Ca': 1.0, 'Mn': 4.0, 'S': 8.0}","[Element Ca, Element Mn, Element S]",3,0.14148895051716387,1.8393563567231304,7.610988239897252
mp-23556,Rb3Mn2Cl7,3.0522745788428938,0.00162404333333388,-1.8981424606968396,FM,10.0,0.02991490353052318,10.0,334.28153929350515,12,Tetragonal,I4/mmm,False,27.85679494112543,"{'Rb': 3.0, 'Mn': 2.0, 'Cl': 7.0}","[Element Cl, Element Mn, Element Rb]",3,0.10957019948970412,1.3148423938764493,7.605474273245605
mp-568887,RbCrCl3,2.920825612277201,0.02829010499999729,-1.7312905145000002,FM,8.0000419,0.028856543137991065,4.00002095,277.2349363450797,10,Monoclinic,C2/m,False,27.723493634507967,"{'Rb': 2.0, 'Cr': 2.0, 'Cl': 6.0}","[Element Cl, Element Cr, Element Rb]",3,0.10535561104901993,1.0535561104901994,7.593370509974769
mp-1221632,MnCdS2,3.9930159156849667,0.0005573225000006232,-0.9579262387769365,FM,5.0007576,0.05194886518163263,5.0007576,96.2630768259419,4,Trigonal,R3m,False,24.065769206485474,"{'Mn': 1.0, 'Cd': 1.0, 'S': 2.0}","[Element Cd, Element Mn, Element S]",3,0.1659209760313371,0.6636839041253484,7.534848395322118
mp-29636,KMnBr3,3.8456501126862457,0.0013220629999972644,-1.5074982345362073,FM,19.9999993,0.03469537123455509,4.999999825,576.4457502066115,20,Orthorhombic,Pnma,False,28.822287510330575,"{'K': 4.0, 'Mn': 4.0, 'Br': 12.0}","[Element Br, Element K, Element Mn]",3,0.13342626296777713,2.6685252593555426,7.494776086485335
