entry_id,reduced_formula,nelem,spacegroup_symbol,crystal_system,magnetic_ordering,magnetic_polarization_T,total_magnetic_moment_uB,mae_energy_da_meV_cell,mae_constant_da_MJ_m3,easy_axis,kappa,curie_temperature_K,formation_energy_meV_atom,above_hull_meV_atom,formula_key,formula_parse_status
MMD-1969,ScCoGe2,3,Pbam,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,-580.129125,,Co1Ge2Sc1,ok
MMD-1970,Y4GaCo4,3,C2/m,monoclinic,Ferromagnetic,0.05,1.46,,,,,,-301.373787,0.0,Co4Ga1Y4,ok
MMD-1971,Co3Mo3N,3,Fd-3m,cubic,Ferromagnetic,0.54,62.6,,,,,,-166.549261,,Co3Mo3N1,ok
MMD-1972,Zr6Ga2Co,3,P-62m,hexagonal,Ferromagnetic,0.0,0.02,,,,,,-416.199066,0.0,Co1Ga2Zr6,ok
MMD-1973,Zr4Co4Ge7,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-616.634118,0.0,Co4Ge7Zr4,ok
MMD-1974,CoMoP,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-621.238855,0.0,Co1Mo1P1,ok
MMD-1975,Co(C2N3)2,3,Pnnm,orthorhombic,Ferromagnetic,0.22,6.0,,,,,,346.156541,,C4Co1N6,ok
MMD-1976,TiCoGe,3,P-62m,hexagonal,Ferromagnetic,0.07,0.74,,,,,,-592.063169,0.0,Co1Ge1Ti1,ok
MMD-1977,VGaCo2,3,Fm-3m,cubic,Ferromagnetic,0.49,7.99,,,,,,-295.756752,0.0,Co2Ga1V1,ok
MMD-1978,Sc2Co3Si,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-610.170361,0.0,Co3Sc2Si1,ok
MMD-1979,Zr6CoAs2,3,P-62m,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-743.35784,0.0,As2Co1Zr6,ok
MMD-1980,Zr2CoP,3,P2_1/m,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-956.547333,0.0,Co1P1Zr2,ok
MMD-1981,Co(SiP)3,3,P2_1,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-326.585732,0.0,Co1P3Si3,ok
MMD-1982,Co2(GeS)3,3,R-3,trigonal,Ferromagnetic,0.0,0.0,,,,,,-430.340971,0.0,Co2Ge3S3,ok
MMD-1983,YGa2Co3,3,P6/mmm,hexagonal,Ferromagnetic,0.14,3.26,,,,,,-349.200117,0.0,Co3Ga2Y1,ok
MMD-1984,Sc3Co2Ge3,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-733.819173,,Co2Ge3Sc3,ok
MMD-1985,Y(CoB)2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-582.826632,0.0,B2Co2Y1,ok
MMD-1986,TiCo2Si,3,Fm-3m,cubic,Ferromagnetic,0.49,7.99,,,,,,-665.214706,0.0,Co2Si1Ti1,ok
MMD-1987,CoAsS,3,P2_1/c,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-249.848393,,As1Co1S1,ok
MMD-1988,ZrAlCo2,3,Fm-3m,cubic,Ferromagnetic,0.21,4.0,0.0,0.0,a,0.076,,-522.958872,0.0,Al1Co2Zr1,ok
MMD-1989,Co2CuS4,3,Fd-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-438.434989,0.0,Co2Cu1S4,ok
MMD-1990,Zr2CoSi2,3,C2/m,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-906.922036,0.0,Co1Si2Zr2,ok
MMD-1991,Sc(CoSi)2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-790.087761,0.0,Co2Sc1Si2,ok
MMD-1992,Ga2CoS4,3,I-4,tetragonal,Ferromagnetic,0.24,6.0,,,,,,-528.327232,,Co1Ga2S4,ok
MMD-1993,Nb3Co4B7,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.13,,,,,,-618.001372,0.0,B7Co4Nb3,ok
MMD-1994,YCoC2,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-423.723012,0.0,C2Co1Y1,ok
MMD-1995,NbGaCo2,3,Fm-3m,cubic,Ferromagnetic,0.44,8.0,,,,,,-315.936574,0.0,Co2Ga1Nb1,ok
MMD-1996,TiCo2Ge,3,Fm-3m,cubic,Ferromagnetic,0.47,8.0,,,,,,-493.693675,0.0,Co2Ge1Ti1,ok
MMD-1997,CoAsS,3,Pca2_1,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-447.280513,0.0,As1Co1S1,ok
MMD-1998,Y(CoGe)2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.01,,,,,,-606.203011,0.0,Co2Ge2Y1,ok
MMD-1999,ScCo3B2,3,P6/mmm,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-558.395725,0.0,B2Co3Sc1,ok
MMD-2000,AlVCo2,3,Fm-3m,cubic,Ferromagnetic,0.49,7.97,,,,,,-426.139589,0.0,Al1Co2V1,ok
MMD-2001,YCo3B2,3,P6/mmm,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-498.699208,0.0,B2Co3Y1,ok
MMD-2002,Ti3Co5B2,3,P4/mbm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-564.224356,0.0,B2Co5Ti3,ok
MMD-2003,Y4CoB13,3,P4/mnc,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-482.67421,,B13Co1Y4,ok
MMD-2004,YCo5P3,3,Pnma,orthorhombic,Ferromagnetic,0.14,5.41,,,,,,-841.019705,0.0,Co5P3Y1,ok
MMD-2005,CoAsSe,3,Pbca,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-362.656413,0.0,As1Co1Se1,ok
MMD-2006,Al3(Co10B3)2,3,Fm-3m,cubic,Ferromagnetic,0.74,72.6,,,,,,-294.284862,,Al3B6Co20,ok
MMD-2007,Co2Mo4C,3,Fd-3m,cubic,Ferromagnetic,0.12,15.18,,,,,,-96.767944,,C1Co2Mo4,ok
MMD-2008,Nb3Co3C,3,Fd-3m,cubic,Ferromagnetic,0.18,22.76,,,,,,-316.262512,,C1Co3Nb3,ok
MMD-2009,Nb3Co2Si,3,Fd-3m,cubic,Ferromagnetic,0.0,0.22,,,,,,-393.004223,,Co2Nb3Si1,ok
MMD-2010,Nb9Co4Ge,3,I4/mcm,tetragonal,Ferromagnetic,0.0,0.04,,,,,,-201.294271,,Co4Ge1Nb9,ok
MMD-2011,Sc3CoC4,3,Immm,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-528.022489,0.0,C4Co1Sc3,ok
MMD-2012,Co2(GeSe)3,3,R-3,trigonal,Ferromagnetic,0.0,0.0,,,,,,-353.976969,0.0,Co2Ge3Se3,ok
MMD-2013,Y(CoSi)2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-832.339079,0.0,Co2Si2Y1,ok
MMD-2014,NbAlCo2,3,Fm-3m,cubic,Ferromagnetic,0.44,8.0,,,,,,-433.004965,0.0,Al1Co2Nb1,ok
MMD-2015,TiAlCo2,3,Fm-3m,cubic,Ferromagnetic,0.23,3.98,,,,,,-614.521687,0.0,Al1Co2Ti1,ok
MMD-2016,Zr2(Co7B2)3,3,Fm-3m,cubic,Ferromagnetic,0.8,81.22,,,,,,-289.613818,,B6Co21Zr2,ok
MMD-2017,Zr2(Co7B2)3,3,Fm-3m,cubic,Ferromagnetic,0.8,20.25,,,,,,-289.656451,,B6Co21Zr2,ok
MMD-2018,Nb6Co16Si7,3,Fm-3m,cubic,Ferromagnetic,0.0,0.17,,,,,,-560.777949,0.0,Co16Nb6Si7,ok
MMD-2019,Co2Mo3N,3,P4_132,cubic,Ferromagnetic,0.32,8.15,,,,,,-190.353443,0.0,Co2Mo3N1,ok
MMD-2020,Sc5(Co2Si5)2,3,P4/mbm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-742.496215,0.0,Co4Sc5Si10,ok
MMD-2021,Cr2(Co7B2)3,3,Fm-3m,cubic,Ferromagnetic,0.83,80.51,,,,,,-183.324906,,B6Co21Cr2,ok
MMD-2022,Co21(B3Mo)2,3,Fm-3m,cubic,Ferromagnetic,0.76,75.01,,,,,,-225.253302,0.0,B6Co21Mo2,ok
MMD-2023,CoAsS,3,Pmn2_1,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-447.083071,,As1Co1S1,ok
MMD-2024,CoCN2,3,P6_3/mmc,hexagonal,Ferromagnetic,0.49,3.34,,,,,,326.309364,,C1Co1N2,ok
MMD-2025,CrGaCo2,3,Fm-3m,cubic,Ferromagnetic,0.75,12.11,,,,,,-102.849934,,Co2Cr1Ga1,ok
MMD-2026,Zr(CoSi)2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-814.065141,0.0,Co2Si2Zr1,ok
MMD-2027,Nb6Co16Ge7,3,Fm-3m,cubic,Ferromagnetic,0.01,1.22,,,,,,-297.526192,0.0,Co16Ge7Nb6,ok
MMD-2028,Y5GaCo5,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.06,,,,,,-280.676336,0.0,Co5Ga1Y5,ok
MMD-2029,CoAsS,3,Pca2_1,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-148.791693,,As1Co1S1,ok
MMD-2030,ScCoC2,3,P4/nmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-397.652076,0.0,C2Co1Sc1,ok
MMD-2031,ZrCo3B2,3,R-3m,trigonal,Ferromagnetic,0.0,0.0,,,,,,-591.147151,0.0,B2Co3Zr1,ok
MMD-2032,NbCrCo,3,F-43m,cubic,Ferromagnetic,0.7,11.93,,,,,,818.948659,,Co1Cr1Nb1,ok
MMD-2033,Co2Mo4N,3,Fd-3m,cubic,Ferromagnetic,0.02,2.82,,,,,,-170.001947,0.0,Co2Mo4N1,ok
MMD-2034,Zr6Co16Ge7,3,Fm-3m,cubic,Ferromagnetic,0.0,0.08,,,,,,-468.493673,,Co16Ge7Zr6,ok
MMD-2035,Zr6Co16Si7,3,Fm-3m,cubic,Ferromagnetic,0.1,12.76,,,,,,-674.934867,0.0,Co16Si7Zr6,ok
MMD-2036,Co(Mo3Se4)4,3,P1,triclinic,Ferromagnetic,0.03,1.6,,,,,,-494.585719,,Co1Mo12Se16,ok
MMD-2037,Ti7Co3N10,3,Imm2,orthorhombic,Ferromagnetic,0.18,5.72,,,,,,-966.821219,,Co3N10Ti7,ok
MMD-2038,Cr2CoSe4,3,P-1,triclinic,Ferromagnetic,0.43,5.17,,,,,,724.045726,,Co1Cr2Se4,ok
MMD-2039,CoPS3,3,C2/m,monoclinic,Ferromagnetic,0.12,3.99,,,,,,-227.52867,,Co1P1S3,ok
MMD-2040,Nb3CoS6,3,P6_322,hexagonal,Ferromagnetic,0.04,1.02,,,,,,-1028.364582,0.0,Co1Nb3S6,ok
MMD-2041,Co(MoS2)2,3,C2/m,monoclinic,Ferromagnetic,0.02,0.3,,,,,,-624.757067,,Co1Mo2S4,ok
MMD-2042,ZrCoP,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-1166.59267,0.0,Co1P1Zr1,ok
MMD-2043,ScAlCo2,3,Fm-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-500.088643,0.0,Al1Co2Sc1,ok
MMD-2044,NbZnCo2,3,Fm-3m,cubic,Ferromagnetic,0.23,4.04,,,,,,-181.067224,0.0,Co2Nb1Zn1,ok
MMD-2045,VCo2Ge,3,Fm-3m,cubic,Ferromagnetic,0.72,11.91,,,,,,-231.199186,0.0,Co2Ge1V1,ok
MMD-2046,TiZnCo2,3,Fm-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-344.70842,0.0,Co2Ti1Zn1,ok
MMD-2047,Ti2Co12P7,3,P-6,hexagonal,Ferromagnetic,0.27,5.53,,,,,,-721.83355,0.0,Co12P7Ti2,ok
MMD-2048,ScGaCo2,3,Fm-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-415.475399,0.0,Co2Ga1Sc1,ok
MMD-2049,ZrCoAs,3,F-43m,cubic,Ferromagnetic,0.24,4.92,0.404,0.272,a,2.494,,-32.05591,,As1Co1Zr1,ok
MMD-2050,TiCoAs,3,F-43m,cubic,Ferromagnetic,0.24,4.13,,,,,,-122.875477,,As1Co1Ti1,ok
MMD-2051,Zr2Co12P7,3,P-6,hexagonal,Ferromagnetic,0.25,5.24,,,,,,-792.667234,0.0,Co12P7Zr2,ok
MMD-2052,Nb4Co4Si7,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-692.41667,0.0,Co4Nb4Si7,ok
MMD-2053,Sc3Co2Si3,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,-836.291183,,Co2Sc3Si3,ok
MMD-2054,Sc2CoSi2,3,C2/m,monoclinic,Ferromagnetic,0.0,0.01,,,,,,-842.477393,0.0,Co1Sc2Si2,ok
MMD-2055,Ti2GaCo,3,F-43m,cubic,Ferromagnetic,0.41,8.0,,,,,,-259.062953,,Co1Ga1Ti2,ok
MMD-2056,Ti2CoSi,3,F-43m,cubic,Ferromagnetic,0.64,11.97,,,,,,-354.272036,,Co1Si1Ti2,ok
MMD-2057,Ti2CoGe,3,F-43m,cubic,Ferromagnetic,0.61,11.98,,,,,,-262.068784,,Co1Ge1Ti2,ok
MMD-2058,Zn(CoS2)4,3,R-3m,trigonal,Ferromagnetic,0.0,0.01,,,,,,-328.633351,,Co4S8Zn1,ok
MMD-2059,Zn(CoS2)4,3,R-3m,trigonal,Ferromagnetic,0.0,0.01,,,,,,-335.304676,,Co4S8Zn1,ok
MMD-2060,ZnCo2S5,3,Pmmn,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-258.877946,,Co2S5Zn1,ok
MMD-2061,Zn(CoN)2,3,P-4m2,tetragonal,Ferromagnetic,0.0,0.01,,,,,,459.293084,,Co2N2Zn1,ok
MMD-2062,Al(CoS2)2,3,Fd-3m,cubic,Ferromagnetic,0.01,1.0,,,,,,-575.183212,,Al1Co2S4,ok
MMD-2063,Y(CoS2)2,3,I4_1/amd,tetragonal,Ferromagnetic,0.09,3.98,,,,,,-715.19901,,Co2S4Y1,ok
MMD-2064,Y(CoS2)2,3,Imma,orthorhombic,Ferromagnetic,0.09,4.0,,,,,,-849.216185,,Co2S4Y1,ok
MMD-2065,Zn2CoN2,3,C2/m,monoclinic,Ferromagnetic,0.18,3.86,,,,,,233.497357,,Co1N2Zn2,ok
MMD-2066,Zn(CoS2)2,3,Fd-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-526.83165,,Co2S4Zn1,ok
MMD-2067,CrFe2Si,3,Fm-3m,cubic,Ferromagnetic,0.53,8.0,,,,,,-266.888544,,Cr1Fe2Si1,ok
MMD-2068,Fe2SiS4,3,P-3m1,trigonal,Ferromagnetic,0.0,0.0,,,,,,-379.664075,,Fe2S4Si1,ok
MMD-2069,Fe2SiS4,3,P2/m,monoclinic,Ferromagnetic,0.0,0.06,,,,,,-283.779756,,Fe2S4Si1,ok
MMD-2070,V2FeSe4,3,C2/m,monoclinic,Ferromagnetic,0.27,5.61,,,,,,-572.147564,,Fe1Se4V2,ok
MMD-2071,Al2FeS4,3,R3m,trigonal,Ferromagnetic,0.28,9.81,,,c,3.125,,-762.443227,,Al2Fe1S4,ok
MMD-2072,ZnFe3C,3,Pm-3m,cubic,Ferromagnetic,0.89,4.1,0.002,0.005,a,0.092,,-19.762211,,C1Fe3Zn1,ok
MMD-2073,Al(FeS2)2,3,Imma,orthorhombic,Ferromagnetic,0.5,19.93,,,,,,-491.763289,,Al1Fe2S4,ok
MMD-2074,Al2FeS4,3,R-3m,trigonal,Ferromagnetic,0.0,0.0,,,,,,-789.23721,,Al2Fe1S4,ok
MMD-2075,Ga2FeSe4,3,P-42m,tetragonal,Ferromagnetic,0.27,4.0,,,ab plane,13.91,,-445.530752,,Fe1Ga2Se4,ok
MMD-2076,V(FeSe2)2,3,C2/m,monoclinic,Ferromagnetic,0.58,12.45,,,,,,-377.641993,,Fe2Se4V1,ok
MMD-2077,Cr2FeS4,3,C2/m,monoclinic,Ferromagnetic,0.35,5.85,,,,,,-581.822221,,Cr2Fe1S4,ok
MMD-2078,Fe(BMo)2,3,P4/mbm,tetragonal,Ferromagnetic,0.41,3.71,,,,,,-453.118772,0.0,B2Fe1Mo2,ok
MMD-2079,FeCu3S4,3,I-42m,tetragonal,Ferromagnetic,0.25,5.93,,,,,,-295.575788,,Cu3Fe1S4,ok
MMD-2080,Ga2Fe2S5,3,P-3m1,trigonal,Ferromagnetic,0.5,7.34,,,c,2.414,,-415.03102,,Fe2Ga2S5,ok
MMD-2081,ScFeC2,3,P4/nmm,tetragonal,Ferromagnetic,0.26,1.82,,,,,,-331.349765,,C2Fe1Sc1,ok
MMD-2082,TiFeP,3,P-62m,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-1039.14307,,Fe1P1Ti1,ok
MMD-2083,Zr6Ga2Fe,3,P-62m,hexagonal,Ferromagnetic,0.0,0.01,,,,,,-381.341973,0.0,Fe1Ga2Zr6,ok
MMD-2084,NbFeB,3,P-62m,hexagonal,Ferromagnetic,0.14,1.21,,,,,,-570.730668,0.0,B1Fe1Nb1,ok
MMD-2085,Nb2FeB2,3,P4/mbm,tetragonal,Ferromagnetic,0.3,2.92,,,,,,-618.174703,,B2Fe1Nb2,ok
MMD-2086,Ti2FeSi,3,F-43m,cubic,Ferromagnetic,0.43,7.97,,,,,,-363.841495,,Fe1Si1Ti2,ok
MMD-2087,VFeAs,3,P-62m,hexagonal,Ferromagnetic,0.4,3.98,,,,,,-312.646998,,As1Fe1V1,ok
MMD-2088,YFeGe2,3,Cmcm,orthorhombic,Ferromagnetic,0.16,4.05,,,,,,-470.064188,,Fe1Ge2Y1,ok
MMD-2089,TiFeAs,3,P-62m,hexagonal,Ferromagnetic,0.33,3.54,,,,,,-663.535355,0.0,As1Fe1Ti1,ok
MMD-2090,Fe11MoC4,3,P1,triclinic,Ferromagnetic,1.38,18.55,,,,,,27.309837,,C4Fe11Mo1,ok
MMD-2091,Fe2SiS4,3,Fd-3m,cubic,Ferromagnetic,0.71,58.77,,,,,,-315.348685,,Fe2S4Si1,ok
MMD-2092,FeCuS2,3,R3m,trigonal,Ferromagnetic,0.19,2.92,,,,,,-271.061826,,Cu1Fe1S2,ok
MMD-2093,Fe65(BN)6,3,Pm,monoclinic,Ferromagnetic,1.95,151.41,,,,,,-49.228445,,B6Fe65N6,ok
MMD-2094,TiFeP,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-1068.928914,0.0,Fe1P1Ti1,ok
MMD-2095,FeAsSe,3,P2_1/c,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-314.369415,0.0,As1Fe1Se1,ok
MMD-2096,FePS,3,P2_1/c,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-544.776521,0.0,Fe1P1S1,ok
MMD-2097,ZrFeSi,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-772.286913,0.0,Fe1Si1Zr1,ok
MMD-2098,FeMoP,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-599.803006,0.0,Fe1Mo1P1,ok
MMD-2099,NbFeSi,3,Cmcm,orthorhombic,Ferromagnetic,0.22,3.16,,,,,,-581.220606,,Fe1Nb1Si1,ok
MMD-2100,NbFeP,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-900.074059,0.0,Fe1Nb1P1,ok
MMD-2101,FePSe,3,P2_1/c,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-376.995534,,Fe1P1Se1,ok
MMD-2102,Zr6Al2Fe,3,P-62m,hexagonal,Ferromagnetic,0.0,0.01,,,,,,-313.676889,,Al2Fe1Zr6,ok
MMD-2103,Zr(GaFe)6,3,Immm,orthorhombic,Ferromagnetic,0.7,21.81,,,,,,-298.833099,0.0,Fe6Ga6Zr1,ok
MMD-2104,Fe(Mo3S4)2,3,R-3,trigonal,Ferromagnetic,0.15,10.59,,,,,,-592.959859,,Fe1Mo6S8,ok
MMD-2105,Fe(Mo3Se4)2,3,R-3,trigonal,Ferromagnetic,0.14,10.73,,,,,,-400.828581,,Fe1Mo6Se8,ok
MMD-2106,Y(Fe2Si)2,3,P4_2/mnm,tetragonal,Ferromagnetic,0.47,7.68,,,,,,-465.106151,,Fe4Si2Y1,ok
MMD-2107,Sc(Fe2Si)2,3,P4_2/mnm,tetragonal,Ferromagnetic,0.51,7.88,,,,,,-492.554543,,Fe4Sc1Si2,ok
MMD-2108,Zr(Fe2P)2,3,P4_2/mnm,tetragonal,Ferromagnetic,0.71,10.53,,,,,,-711.891825,,Fe4P2Zr1,ok
MMD-2109,Zr3Fe2Si3,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-803.487649,,Fe2Si3Zr3,ok
MMD-2110,Y4Ga12Fe,3,Im-3m,cubic,Ferromagnetic,0.04,2.15,,,,,,-531.593147,,Fe1Ga12Y4,ok
MMD-2111,Sc(GaFe)6,3,Immm,orthorhombic,Ferromagnetic,0.69,21.52,,,,,,-309.322319,0.0,Fe6Ga6Sc1,ok
MMD-2112,AlFe2Ge,3,Fm-3m,cubic,Ferromagnetic,0.07,1.14,0.063,0.054,a,6.259,,-205.105171,,Al1Fe2Ge1,ok
MMD-2113,MnV2Fe,3,Fm-3m,cubic,Ferromagnetic,0.14,2.32,,,,,,-199.439601,,Fe1Mn1V2,ok
MMD-2114,Y2Ga2Fe15,3,R-3m,trigonal,Ferromagnetic,1.31,87.21,,,,,,-61.282089,,Fe15Ga2Y2,ok
MMD-2115,Nb3FeSe6,3,P6_322,hexagonal,Ferromagnetic,0.2,6.82,,,,,,-775.632024,,Fe1Nb3Se6,ok
MMD-2116,Al3Fe2Si,3,Fd-3m,cubic,Ferromagnetic,0.0,0.45,,,,,,-400.941746,0.0,Al3Fe2Si1,ok
MMD-2117,Y2Fe17C3,3,R-3m,trigonal,Ferromagnetic,1.49,103.35,,,,,,-105.734076,0.0,C3Fe17Y2,ok
MMD-2118,Nb4Fe4Si7,3,I4/mmm,tetragonal,Ferromagnetic,0.1,6.74,,,,,,-618.5442,0.0,Fe4Nb4Si7,ok
MMD-2119,Ti2FeSe4,3,P-3m1,trigonal,Ferromagnetic,0.2,9.19,,,,,,-888.972197,,Fe1Se4Ti2,ok
MMD-2120,Zr6Fe16Si7,3,Fm-3m,cubic,Ferromagnetic,0.16,20.98,,,,,,-557.26495,0.0,Fe16Si7Zr6,ok
MMD-2121,Zr4Fe2N,3,Fd-3m,cubic,Ferromagnetic,0.11,17.5,,,,,,-646.677082,,Fe2N1Zr4,ok
MMD-2122,V3Fe3C,3,Fd-3m,cubic,Ferromagnetic,0.09,9.26,,,,,,-258.999171,,C1Fe3V3,ok
MMD-2123,Nb4FeSe8,3,P6_3/mmc,hexagonal,Ferromagnetic,0.15,6.85,,,,,,-809.974466,0.0,Fe1Nb4Se8,ok
MMD-2124,Nb4FeS8,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-1057.823201,0.0,Fe1Nb4S8,ok
MMD-2125,Zr3Fe3C,3,Fd-3m,cubic,Ferromagnetic,0.28,39.57,,,,,,-365.683539,,C1Fe3Zr3,ok
MMD-2126,Zr9FeMo4,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.01,,,,,,-96.080285,,Fe1Mo4Zr9,ok
MMD-2127,Nb2FeS4,3,Pnma,orthorhombic,Ferromagnetic,0.39,15.95,,,,,,-620.403136,,Fe1Nb2S4,ok
MMD-2128,NbFeSi2,3,Pbam,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-604.317333,0.0,Fe1Nb1Si2,ok
MMD-2129,Y2Al3Fe14,3,P6_3/mmc,hexagonal,Ferromagnetic,1.27,56.56,,,,,,-130.030821,,Al3Fe14Y2,ok
MMD-2130,Y2Fe3Si5,3,P4/mnc,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-700.687529,0.0,Fe3Si5Y2,ok
MMD-2131,ScFeSi2,3,Pbam,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,-683.101113,,Fe1Sc1Si2,ok
MMD-2132,TiFeGe2,3,Pbam,orthorhombic,Ferromagnetic,0.03,1.89,,,,,,-421.958308,0.0,Fe1Ge2Ti1,ok
MMD-2133,ZrFeSi2,3,Cmce,orthorhombic,Ferromagnetic,0.08,9.18,,,,,,-718.77709,,Fe1Si2Zr1,ok
MMD-2134,Y2Ga3Fe14,3,P6_3/mmc,hexagonal,Ferromagnetic,1.29,58.06,,,,,,-103.315497,,Fe14Ga3Y2,ok
MMD-2135,ScFeGe2,3,Pbam,orthorhombic,Ferromagnetic,0.18,11.86,,,,,,-535.268621,0.0,Fe1Ge2Sc1,ok
MMD-2136,Y2FeSi2,3,C2/m,monoclinic,Ferromagnetic,0.0,0.02,,,,,,-722.03958,0.0,Fe1Si2Y2,ok
MMD-2137,CrFeAs,3,P-62m,hexagonal,Ferromagnetic,0.62,6.23,,,,,,-82.917505,,As1Cr1Fe1,ok
MMD-2138,CrFe3N,3,Pm-3m,cubic,Ferromagnetic,1.72,8.16,,,,,,175.977307,,Cr1Fe3N1,ok
MMD-2139,AlFe3B,3,Pm-3m,cubic,Ferromagnetic,0.86,4.12,0.002,0.005,a,0.097,,-150.350711,,Al1B1Fe3,ok
MMD-2140,AlFe3N,3,Pm-3m,cubic,Ferromagnetic,0.0,0.01,,,,,,-248.191356,,Al1Fe3N1,ok
MMD-2141,TiFe3N,3,Pm-3m,cubic,Ferromagnetic,0.37,1.64,,,,,,-268.832945,,Fe3N1Ti1,ok
MMD-2142,ZrFeAs,3,Pnma,orthorhombic,Ferromagnetic,0.06,1.01,,,,,,-764.126199,0.0,As1Fe1Zr1,ok
MMD-2143,Zr6FeS2,3,Pnnm,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-820.607402,,Fe1S2Zr6,ok
MMD-2144,YFeB4,3,Pbam,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-620.447906,0.0,B4Fe1Y1,ok
MMD-2145,Y(FeB)2,3,I4/mmm,tetragonal,Ferromagnetic,0.24,2.53,,,,,,-450.798892,0.0,B2Fe2Y1,ok
MMD-2146,Y(AlFe2)4,3,I4/mmm,tetragonal,Ferromagnetic,1.0,30.63,,,c,0.828,,-238.02416,,Al4Fe8Y1,ok
MMD-2147,Y2Fe17N3,3,P6_3/mmc,hexagonal,Ferromagnetic,1.67,78.05,,,ab plane,0.657,,-233.741646,,Fe17N3Y2,ok
MMD-2148,Y2Fe17C3,3,P6_3/mmc,hexagonal,Ferromagnetic,1.5,69.34,,,,,,-107.22363,,C3Fe17Y2,ok
MMD-2149,Y3Fe2Si3,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,-679.119421,,Fe2Si3Y3,ok
MMD-2150,Y2Cr2Fe15,3,P6_3/mmc,hexagonal,Ferromagnetic,1.19,51.75,,,,,,-3.367522,,Cr2Fe15Y2,ok
MMD-2151,Y(Fe2Ge)2,3,Pnnm,orthorhombic,Ferromagnetic,0.91,16.25,,,,,,-327.168124,,Fe4Ge2Y1,ok
MMD-2152,Y(Fe2Ge)2,3,P4_2/mnm,tetragonal,Ferromagnetic,0.89,15.99,,,,,,-296.296742,,Fe4Ge2Y1,ok
MMD-2153,Y2Fe14C,3,P4_2/mnm,tetragonal,Ferromagnetic,1.56,118.86,,,,,,-83.721112,0.0,C1Fe14Y2,ok
MMD-2154,Ti4FeSe8,3,C2/m,monoclinic,Ferromagnetic,0.11,5.07,,,,,,-1019.304456,,Fe1Se8Ti4,ok
