material_id,formula,density,energy_above_hull,formation_energy_per_atom,magnetic_ordering,total_magnetization,magnetization_per_volume,magnetization_per_formula_unit,volume,nsites,crystal_system,space_group,is_stable,density_atomic,composition,elements,nelements,avg_atomic_weight,cell_mass,magnetic_performance_index,score_performance,score_stability,score_is_stable_bonus,score_simplicity,composite_score
mp-1008224,CrCo2Si,7.346076135725464,0.0184809443749998,-0.2298111974999983,FM,4.0004652,0.0894058070189977,4.0004652,44.74502645169284,4,Cubic,Fm-3m,False,11.18625661292321,"{'Cr': 1.0, 'Co': 2.0, 'Si': 1.0}","['Co', 'Cr', 'Si']",3,0.6567054904889917,2.626821961955967,1.5229297066715552,0.24997379347920423,0.6301564753219211,0.0,0.8,0.369036459988258
mp-766813,V3CrNi2(PO4)6,3.3733566791587584,0.007279465972255,-2.5014668252182535,FM,10.9999746,0.0250508619940716,10.9999746,439.1056324769645,36,Trigonal,R3,False,12.19737867991568,"{'V': 3.0, 'Cr': 1.0, 'Ni': 2.0, 'P': 6.0, 'O': 24.0}","['Cr', 'Ni', 'O', 'P', 'V']",5,0.2765640690252045,9.956306484907364,1.104824828029824,0.1813460281080371,0.854322198134263,0.0,0.4,0.36883507068349375
mp-1076199,Sr5Ca3MnFe7O20,4.472212711039498,0.0313288866666647,-2.3972356485536404,FM,155.776116,0.0792079611477089,38.944029,1966.6724625003897,144,Triclinic,P1,False,13.657447656252703,"{'Sr': 20.0, 'Ca': 12.0, 'Mn': 4.0, 'Fe': 28.0, 'O': 80.0}","['Ca', 'Fe', 'Mn', 'O', 'Sr']",5,0.327455965682725,47.1536590583124,3.303584899050146,0.5422506670390128,0.3730414618468614,0.0,0.4,0.3688127053696636
mp-1227854,Ca3Mg2Fe(CO3)6,2.8990124571736913,0.0008239966666616,-2.457845642000001,FM,4.0006595,0.0119445003437602,4.0006595,334.93736739602775,30,Triclinic,P-1,False,11.164578913200923,"{'Ca': 3.0, 'Mg': 2.0, 'Fe': 1.0, 'C': 6.0, 'O': 18.0}","['C', 'Ca', 'Fe', 'Mg', 'O']",5,0.2596616029777817,7.78984808933345,0.5135734938757095,0.08429799086069518,0.983510050929358,0.0,0.4,0.3687722116230855
mp-759740,Ti4(Fe2O5)3,4.690469711844962,0.0282256319999909,-2.4969628727333326,FM,51.9999473,0.0958101578210897,25.99997365,542.7393971848127,50,Triclinic,P-1,False,10.854787943696254,"{'Ti': 8.0, 'Fe': 12.0, 'O': 30.0}","['Fe', 'O', 'Ti']",3,0.4321106719149569,21.605533595747847,2.406788384538396,0.3950504215323582,0.4351442754589687,0.0,0.8,0.3685634512506339
mp-1201808,Ba2MnP4(H3O8)2,3.4610283011468193,0.0016992985344828,-2.439029281344912,FM,9.9988152,0.0145629616388596,4.9994076,686.5921539832426,58,Monoclinic,P2_1/c,False,11.837795758331769,"{'Ba': 4.0, 'Mn': 2.0, 'P': 8.0, 'H': 12.0, 'O': 32.0}","['Ba', 'H', 'Mn', 'O', 'P']",5,0.292371009924787,16.95751857563765,0.5896390533438656,0.0967833973571841,0.9659933742171972,0.0,0.4,0.3685113712080328
mp-1210873,MnAlBiO5,6.677307809990596,0.0056726547135426,-2.2838845044288796,FM,12.0015408,0.0325293969319834,3.0003852,368.9444604550874,32,Orthorhombic,Pbam,False,11.52951438922148,"{'Mn': 4.0, 'Al': 4.0, 'Bi': 4.0, 'O': 20.0}","['Al', 'Bi', 'Mn', 'O']",4,0.5791490937582736,18.532771000264756,0.647584799910847,0.10629461643832638,0.886477954212319,0.0,0.6,0.36846123283902626
mp-1181196,MnZn2Si(HO3)2,3.9189252482100914,0.0080667199999906,-2.0816776944109203,FM,20.0000001,0.0378387527647345,5.000000025,528.5586505546729,48,Monoclinic,P2_1/c,False,11.011638553222353,"{'Mn': 4.0, 'Zn': 8.0, 'Si': 4.0, 'H': 8.0, 'O': 24.0}","['H', 'Mn', 'O', 'Si', 'Zn']",5,0.3558893827897475,17.08269037390788,1.170775777248063,0.19217122173806261,0.8385675484515002,0.0,0.4,0.3684387532306751
mp-758061,Co25Cu11O48,6.086406561187267,0.0048107508078194,-1.2006133939285717,FM,13.9990285,0.0174508694591472,13.9990285,802.1966202183781,84,Monoclinic,Cm,False,9.549959764504502,"{'Co': 25.0, 'Cu': 11.0, 'O': 48.0}","['Co', 'Cu', 'O']",3,0.6373227438935769,53.53511048706046,0.2614924742405004,0.04292139385410143,0.9037265088293487,0.0,0.8,0.3682865101904452
mp-1203032,Mn7(AsO4)6,4.1870891152266925,0.030535419572085,-1.8529065813653307,FM,31.0042736,0.0641812711402175,31.0042736,483.073536082896,37,Triclinic,P-1,False,13.056041515753948,"{'Mn': 7.0, 'As': 6.0, 'O': 24.0}","['As', 'Mn', 'O']",3,0.3207012715281566,11.865947046541796,2.6128781359289706,0.42887800840429685,0.38892044838677053,0.0,0.8,0.3682273378777499
mp-1101128,Ti2FeO5,3.988060866611083,0.0185230742187503,-3.003068215677083,FM,32.0002486,0.0414841787618441,4.000031075,771.3844061783091,64,Triclinic,P-1,False,12.05288134653608,"{'Ti': 16.0, 'Fe': 8.0, 'O': 40.0}","['Fe', 'O', 'Ti']",3,0.3308802892809714,21.176338513982177,1.5111322752453682,0.2480373622217432,0.6293133663556985,0.0,0.8,0.3680089547954068
mp-771326,NbFe5(PO4)6,3.416415396562142,0.024678002129594,-2.448841939384921,FM,22.999186,0.0502344652320864,22.999186,457.8367838443645,36,Trigonal,R3,False,12.717688440121234,"{'Nb': 1.0, 'Fe': 5.0, 'P': 6.0, 'O': 24.0}","['Fe', 'Nb', 'O', 'P']",4,0.2686349341429199,9.670857629145118,2.3781950765863025,0.3903571138730538,0.5061399945573787,0.0,0.6,0.3679848439164351
mp-756349,Mn3Cu(PO4)4,3.486453991496931,0.0176660201562448,-2.287113597181856,FM,12.0006117,0.0414246893459126,12.0006117,289.69708377991986,24,Monoclinic,Pm,False,12.070711824163329,"{'Mn': 3.0, 'Cu': 1.0, 'P': 4.0, 'O': 16.0}","['Cu', 'Mn', 'O', 'P']",4,0.2888358236270454,6.93205976704909,1.7311754519261082,0.2841552653417209,0.646464865158189,0.0,0.6,0.3676015656841451
mp-1182381,MnP(HO)7,2.286370975995645,0.0127381253906246,-1.7148226964108684,FM,40.2585867,0.0338057264294029,5.0323233375,1190.8806865627532,128,Orthorhombic,Pbca,False,9.30375536377151,"{'Mn': 8.0, 'P': 8.0, 'H': 56.0, 'O': 56.0}","['H', 'Mn', 'O', 'P']",4,0.2457471081944707,31.455629848892254,1.2798531421368995,0.21007518839163206,0.7450826593778986,0.0,0.6,0.3675548731700224
mp-1228520,Ba3V2Ni6(PO6)4,4.579060173029983,0.0048752982051327,-2.443979860732602,FM,11.9999004,0.0240850845198872,11.9999004,498.2295324764821,39,Triclinic,P1,False,12.775116217345696,"{'Ba': 3.0, 'V': 2.0, 'Ni': 6.0, 'P': 4.0, 'O': 24.0}","['Ba', 'Ni', 'O', 'P', 'V']",5,0.3584358917074009,13.978999776588635,0.8584233916432893,0.14090167831143113,0.9024347763049305,0.0,0.4,0.3670911042160516
mp-1201980,Mn3Fe2(GeO4)3,4.9654032390587375,0.0304225287500043,-2.003658180439655,FM,100.0006701,0.1089081433430223,25.000167525,918.211136746984,80,Cubic,Ia-3d,False,11.4776392093373,"{'Mn': 12.0, 'Fe': 8.0, 'Ge': 12.0, 'O': 48.0}","['Fe', 'Ge', 'Mn', 'O']",4,0.4326153792165969,34.60923033732775,2.8894219584000504,0.4742699316582072,0.3911796370242631,0.0,0.6,0.36706186377056177
mp-1227902,Ca3AlFe(SiO4)3,3.6138303756331327,0.0038251888055524,-3.2272362252500004,FM,19.9994393,0.0227017925606706,4.999859825,880.9630008974593,80,Cubic,Ia-3,False,11.012037511218242,"{'Ca': 12.0, 'Al': 4.0, 'Fe': 4.0, 'Si': 12.0, 'O': 48.0}","['Al', 'Ca', 'Fe', 'O', 'Si']",5,0.3281709104197685,26.253672833581483,0.7617768160201343,0.12503810231743737,0.9234497284501109,0.0,0.4,0.36705015946200825
mp-1196837,Ca(Al10Cr)2,3.0132185763438963,0.0052830656055862,-0.1030366836490694,FM,2.4142095,0.003203762396721,1.20710475,753.5544778448269,46,Cubic,Fd-3m,False,16.381619083583193,"{'Ca': 2.0, 'Al': 40.0, 'Cr': 4.0}","['Al', 'Ca', 'Cr']",3,0.1839389965649724,8.461193841988734,0.2853272889245804,0.046833642080235924,0.8942744718544421,0.0,0.8,0.367015798388427
mp-1197792,CaFe3P3H2O13,3.5151109819627537,0.0156724064204558,-2.362171675917209,FM,104.0000085,0.0539015860570844,13.0000010625,1929.4424544364767,176,Orthorhombic,Pbca,False,10.962741218389072,"{'Ca': 8.0, 'Fe': 24.0, 'P': 24.0, 'H': 16.0, 'O': 104.0}","['Ca', 'Fe', 'H', 'O', 'P']",5,0.3206416088766605,56.432923162292255,1.842896002408244,0.3024930846719649,0.6863613723890779,0.0,0.4,0.3669056455855093
mp-1220223,Ni8B3SbO15,5.394049240571174,0.0107126023148067,-1.7673931225,FM,31.980095,0.0601363347627368,15.9900475,531.7932182959755,54,Triclinic,P-1,False,9.848022561036585,"{'Ni': 16.0, 'B': 6.0, 'Sb': 2.0, 'O': 30.0}","['B', 'Ni', 'O', 'Sb']",4,0.5477291717336812,29.577375273618784,1.081235055651618,0.17747400114391743,0.7856177412696368,0.0,0.6,0.366674922838458
mp-30272,U2Al19Co6,5.356886349071417,0.0079894169444436,-0.3871369038888904,FM,9.8889067,0.0118831071861177,4.94445335,832.1818986495884,54,Monoclinic,C2/m,False,15.410775900918305,"{'U': 4.0, 'Al': 38.0, 'Co': 12.0}","['Al', 'Co', 'U']",3,0.3476065308789682,18.770752667464283,0.5268252624275763,0.08647313712037281,0.8401145491865147,0.0,0.8,0.36662361960410356
mp-1228622,Al9Cr(BO9)2,2.923707151358582,0.0032165830999986,-3.271842929277778,FM,2.9992702,0.0087366782721582,2.9992702,343.2964001384803,30,Triclinic,P1,False,11.443213337949343,"{'Al': 9.0, 'Cr': 1.0, 'B': 2.0, 'O': 18.0}","['Al', 'B', 'Cr', 'O']",4,0.2554970413478736,7.664911240436208,0.3912987516642544,0.06422780572779649,0.9356292402063227,0.0,0.6,0.3663798943530154
mp-1218426,Sr3MnRuO7,5.5162257565486685,0.0117822625000014,-2.4944033744109197,FM,5.8350624,0.0365136535143827,5.8350624,159.80494522964028,12,Tetragonal,I4mm,False,13.31707876913669,"{'Sr': 3.0, 'Mn': 1.0, 'Ru': 1.0, 'O': 7.0}","['Mn', 'O', 'Ru', 'Sr']",4,0.4142219064839451,4.9706628778073405,1.1739002510212408,0.19268407309179617,0.7642115357709951,0.0,0.6,0.366337089968017
mp-505572,Al13(CrSi)4,3.431751502744354,0.0067985424489815,-0.1327469453061207,FM,1.8924858,0.0058280185466028,1.8924858,324.7219933957026,21,Cubic,F-43m,False,15.462952066462028,"{'Al': 13.0, 'Cr': 4.0, 'Si': 4.0}","['Al', 'Cr', 'Si']",3,0.2219337865107635,4.660609516726035,0.406059720988903,0.06665067231274016,0.8639465142589671,0.0,0.8,0.36584422320278615
mp-1226214,Co7CuAs4(HO5)4,4.097454242312592,0.0150443308101797,-1.46362828513889,FM,21.0597054,0.0472508582662196,21.0597054,445.6999549372397,36,Monoclinic,Pm,False,12.380554303812213,"{'Co': 7.0, 'Cu': 1.0, 'As': 4.0, 'H': 4.0, 'O': 20.0}","['As', 'Co', 'Cu', 'H', 'O']",5,0.3309588683804655,11.91451926169676,1.7675665242913765,0.29012849862233236,0.6989305188977963,0.0,0.4,0.3657305551182719
mp-735535,NiPH6NO5,2.752016801664434,0.0003883242757902,-1.4327430712244902,FM,3.9999999,0.0174711817213852,1.99999995,228.94844571983884,28,Orthorhombic,Pmn2_1,False,8.17673020427996,"{'Ni': 2.0, 'P': 2.0, 'H': 12.0, 'N': 2.0, 'O': 10.0}","['H', 'N', 'Ni', 'O', 'P']",5,0.336566907909465,9.42387342146502,0.4244539077625011,0.06966989547558111,0.9922287943753247,0.0,0.4,0.3655365965028299
mp-24635,Re2Ni(H2O3)4,3.6979184502334737,0.0022588153260825,-1.6320709041304349,FM,2.0000037,0.007056624421078,2.0000037,283.42215493657295,23,Triclinic,P-1,False,12.32270238854665,"{'Re': 2.0, 'Ni': 1.0, 'H': 8.0, 'O': 12.0}","['H', 'Ni', 'O', 'Re']",4,0.3000898937290336,6.902067555767775,0.2897687807081342,0.04756266886655306,0.9547962374192674,0.0,0.6,0.3654639387724014
mp-1221760,Mn4AsP3,6.364987217273336,0.0186681181250003,-0.5090329016440887,FM,5.9829809,0.0591681259831791,5.9829809,101.11830991065862,8,Monoclinic,Pm,False,12.639788738832328,"{'Mn': 4.0, 'As': 1.0, 'P': 3.0}","['As', 'Mn', 'P']",3,0.5035675317672547,4.028540254138037,1.4851485954135373,0.24377239911303378,0.6264107252118216,0.0,0.8,0.36543217720876003
mp-1227753,Ca4CrFe3O10,3.881649743620285,0.0352950781944434,-2.5195922391666667,FM,36.0023665,0.0779481068435875,18.00118325,461.8760859996664,36,Monoclinic,P2_1/c,False,12.82989127776851,"{'Ca': 8.0, 'Cr': 2.0, 'Fe': 6.0, 'O': 20.0}","['Ca', 'Cr', 'Fe', 'O']",4,0.3025473606581814,10.89170498369453,3.3054849129587596,0.5425625354609884,0.29366942195444523,0.0,0.6,0.36512584077072896
mp-774935,Ti3Mn2Fe(PO4)6,3.164728437530143,0.0130650926620639,-2.8287101412144224,FM,14.0006482,0.0303509566663856,14.0006482,461.29182529215,36,Trigonal,R3,False,12.813661813670834,"{'Ti': 3.0, 'Mn': 2.0, 'Fe': 1.0, 'P': 6.0, 'O': 24.0}","['Fe', 'Mn', 'O', 'P', 'Ti']",5,0.2469807993647615,8.891308777131417,1.5746442454017435,0.25846222165010496,0.7385393396389426,0.0,0.4,0.3649466905517248
mp-1214191,Ca3MnCuO6,4.1777542667513625,0.0106979132575668,-2.5219878568573675,FM,16.0016144,0.0300692881947844,4.0004036,532.1580709308416,44,Monoclinic,P2_1/c,False,12.094501612064583,"{'Ca': 12.0, 'Mn': 4.0, 'Cu': 4.0, 'O': 24.0}","['Ca', 'Cu', 'Mn', 'O']",4,0.3454259134236621,15.198740190641134,1.0528250499244174,0.17281078072521833,0.7859117009609583,0.0,0.6,0.36489782257837483
mp-756099,Mn3Sn(PO4)4,3.6113858906194434,0.020059935972208,-2.452014197390189,FM,13.0042878,0.0426314035003078,13.0042878,305.04010499926665,24,Monoclinic,Pm,False,12.710004374969444,"{'Mn': 3.0, 'Sn': 1.0, 'P': 4.0, 'O': 16.0}","['Mn', 'O', 'P', 'Sn']",4,0.2841372657378118,6.819294377707482,1.9069843710679923,0.31301255419284285,0.5985574506238904,0.0,0.6,0.3647722568643043
mp-1307944,Ba2TaMnO6,7.231319484947261,0.0076762114166673,-3.0699070440264378,FM,16.0004006,0.0287198720417841,4.00010015,557.1194947080969,40,Monoclinic,C2/c,False,13.927987367702425,"{'Ba': 8.0, 'Ta': 4.0, 'Mn': 4.0, 'O': 24.0}","['Ba', 'Mn', 'O', 'Ta']",4,0.5191934264469502,20.76773705787801,0.7704450684929308,0.12646090991254047,0.846382466777249,0.0,0.6,0.3644991039981909
mp-704950,SrFeSn(PO4)3,3.666170579112096,0.0073503876388834,-2.655620164940476,FM,9.9998796,0.0201776365110091,4.9999398,495.59221638986173,36,Trigonal,R-3,False,13.766450455273937,"{'Sr': 2.0, 'Fe': 2.0, 'Sn': 2.0, 'P': 6.0, 'O': 24.0}","['Fe', 'O', 'P', 'Sn', 'Sr']",5,0.2663119727937991,9.58723102057677,1.0430414765783338,0.1712049042803707,0.8529029027438514,0.0,0.4,0.3643528325353037
mp-757340,Al19CrO30,3.9325533994943367,0.0041001944500029,-3.3694526515999996,FM,2.9997694,0.0068006749247911,2.9997694,441.0987781616557,50,Triclinic,P1,False,8.821975563233114,"{'Al': 19.0, 'Cr': 1.0, 'O': 30.0}","['Al', 'Cr', 'O']",3,0.445767886263915,22.288394313195752,0.1345888518413369,0.02209142398851727,0.9179462728481599,0.0,0.8,0.3642204514498549
mp-1195702,SrV2(CoO4)2,4.383423621237724,0.0139468742307755,-2.259052480576923,FM,24.000102,0.0363801376953764,6.0000255,659.7034404036949,52,Tetragonal,I4_1cd,False,12.68660462314798,"{'Sr': 4.0, 'V': 8.0, 'Co': 8.0, 'O': 32.0}","['Co', 'O', 'Sr', 'V']",4,0.3455159005459766,17.966826828390783,1.3358008194343791,0.2192584442366883,0.7208929901477539,0.0,0.6,0.3639712747390015
mp-17258,Fe4Ni3(PO4)6,3.855631216892834,0.0218528575675609,-2.2453073939961388,FM,26.0000037,0.0622826090038242,26.0000037,417.4520643218972,37,Triclinic,P-1,False,11.28248822491614,"{'Fe': 4.0, 'Ni': 3.0, 'P': 6.0, 'O': 24.0}","['Fe', 'Ni', 'O', 'P']",4,0.3417358954896221,12.64422813311602,2.056274485581637,0.3375170445120201,0.562677225628799,0.0,0.6,0.36380998549344773
mp-705553,Fe23O25,5.415711461412236,0.049515041666666,-1.4789985053125,FM,95.9999958,0.1858776805310059,95.9999958,516.4686557619616,48,Triclinic,P-1,False,10.759763661707533,"{'Fe': 23.0, 'O': 25.0}","['Fe', 'O']",2,0.5033299644569316,24.159838293932715,3.973536355336806,0.652216548091336,0.009097307854329141,0.0,1.0,0.3636158115928332
mp-1045839,CaCr(PO3)4,2.679689697938562,0.0121848132716095,-2.7606991285317455,FM,8.0013448,0.0158251830345701,4.0006724,505.6083574212713,36,Monoclinic,C2/c,False,14.044676595035314,"{'Ca': 2.0, 'Cr': 2.0, 'P': 8.0, 'O': 24.0}","['Ca', 'Cr', 'O', 'P']",4,0.1907975366898666,6.8687113208351995,1.164897522440509,0.1912063645638644,0.7561556273059049,0.0,0.6,0.3633292340173172
mp-20704,U(MnAl2)4,5.680091525493192,0.0223145867307721,-0.2346210747480101,FM,8.7025696,0.0441906235365094,8.7025696,196.93249163615215,13,Tetragonal,I4/mmm,False,15.148653202780936,"{'U': 1.0, 'Mn': 4.0, 'Al': 8.0}","['Al', 'Mn', 'U']",3,0.3749568657661567,4.874439254960038,1.7853478410146577,0.29304712525027327,0.5534370300141368,0.0,0.8,0.3632499591043504
mp-29919,Sr9Cr5O18,4.877716199393139,0.0147627565234369,-2.7831591971875005,FM,24.0,0.0263732446395571,12.0,910.0131716065936,64,Orthorhombic,Cmc2_1,False,14.218955806353025,"{'Sr': 18.0, 'Cr': 10.0, 'O': 36.0}","['Cr', 'O', 'Sr']",3,0.3430432069571365,21.954765245256738,1.093156758083994,0.1794308302534267,0.7045654271879023,0.0,0.8,0.36314196025774137
mp-1018802,MnGaGe,7.119532764594809,0.0189438020833323,-0.1158684051436793,FM,4.1006219,0.044554619650293,2.05031095,92.03584122556924,6,Tetragonal,P4/nmm,False,15.339306870928205,"{'Mn': 2.0, 'Ga': 2.0, 'Ge': 2.0}","['Ga', 'Ge', 'Mn']",3,0.4641365365789827,2.784819219473896,1.4724912379679294,0.24169481953582794,0.6208936950872875,0.0,0.8,0.3629460363405174
mp-775759,Ti3Mn2Ni(PO4)6,3.2184912168454565,0.0104999783564672,-2.8090538856588676,FM,11.9986759,0.026367480077535,11.9986759,455.05584396829846,36,Trigonal,R3,False,12.640440110230513,"{'Ti': 3.0, 'Mn': 2.0, 'Ni': 1.0, 'P': 6.0, 'O': 24.0}","['Mn', 'Ni', 'O', 'P', 'Ti']",5,0.2546186041608296,9.166269749789866,1.309003141684224,0.21485987145010846,0.7898728048955878,0.0,0.4,0.3629057900487197
mp-1198584,Ni3P2(HO)16,2.8573571269684535,0.0044955621621625,-1.567583845926641,FM,5.9992439,0.0202356971264572,5.9992439,296.4683579967332,37,Monoclinic,C2/m,False,8.012658324236032,"{'Ni': 3.0, 'P': 2.0, 'H': 16.0, 'O': 16.0}","['H', 'Ni', 'O', 'P']",4,0.3566053875435764,13.194399339112326,0.4546810920157892,0.07463138771050727,0.9100341128826323,0.0,0.6,0.3628627889489926
mp-1213888,Cr5Cu2(PO4)6,3.8466765386499535,0.0132585970270184,-2.421239869942085,FM,16.0001601,0.0387341508258666,16.0001601,413.07631015148314,37,Triclinic,P-1,False,11.164224598688731,"{'Cr': 5.0, 'Cu': 2.0, 'P': 6.0, 'O': 24.0}","['Cr', 'Cu', 'O', 'P']",4,0.3445538473940909,12.748492353581366,1.2550629247940177,0.2060061203031792,0.7346669002806933,0.0,0.6,0.36280251820547965
mp-1222261,Mg3Al8Fe(Si5O18)2,2.4755008694184273,0.0004839510344982,-3.273893302844827,FM,3.9999946,0.0049632852942822,3.9999946,805.9167190344715,58,Monoclinic,C2,False,13.895115845421923,"{'Mg': 3.0, 'Al': 8.0, 'Fe': 1.0, 'Si': 10.0, 'O': 36.0}","['Al', 'Fe', 'Mg', 'O', 'Si']",5,0.1781561878977813,10.33305889807132,0.3871065324854196,0.06353969456505613,0.9903150968511901,0.0,0.4,0.3625104068813795
mp-17831,VCrO4,3.935022997427472,0.019246584479152,-2.3434162916666685,FM,12.0000001,0.0425864573024206,3.000000025,281.77972200843095,24,Monoclinic,C2/m,False,11.740821750351287,"{'V': 4.0, 'Cr': 4.0, 'O': 16.0}","['Cr', 'O', 'V']",3,0.3351573749349985,8.043776998439965,1.4918364969997695,0.24487015176872257,0.6148343668295868,0.0,0.8,0.3623983707563651
mp-24017,CaMnSiHO5,3.54561004264518,0.0108359754320961,-2.682255667686782,FM,16.0010743,0.0418479528442272,4.000268575,382.36217574516985,36,Orthorhombic,P2_12_12_1,False,10.62117154847694,"{'Ca': 4.0, 'Mn': 4.0, 'Si': 4.0, 'H': 4.0, 'O': 20.0}","['Ca', 'H', 'Mn', 'O', 'Si']",5,0.3338247599582002,12.017691358495208,1.3314599137786118,0.21854592766474548,0.7831487793149351,0.0,0.4,0.36236300486037876
mp-2741085,Ba5Cr3O13,4.665749616911152,0.0069186577381046,-2.6369154389880936,FM,4.0,0.0053488266476952,2.0,747.8275635878988,42,Hexagonal,P6_3,False,17.805418180664258,"{'Ba': 10.0, 'Cr': 6.0, 'O': 26.0}","['Ba', 'Cr', 'O']",3,0.262041001765289,11.00572207414214,0.3634473025080262,0.05965626682552394,0.8615427484667217,0.0,0.8,0.3623253312702261
mp-737304,Mn9(Si2O9)2,4.090804369015367,0.0464158009856685,-2.492905685689655,FM,172.0000007,0.1183899687861375,43.000000175,1452.8257965056553,124,Orthorhombic,Pna2_1,False,11.716337068593994,"{'Mn': 36.0, 'Si': 16.0, 'O': 72.0}","['Mn', 'O', 'Si']",3,0.3491538648184589,43.295079237488906,3.972737866040591,0.6520854839998333,0.07111979296263243,0.0,0.8,0.3621701314887231
mp-1246254,Ba8(MnN3)3,5.270930966325488,0.0121313071249975,-0.8008196218146552,FM,15.9996105,0.009137598836583,3.999902625,1750.9644257903306,80,Monoclinic,P2_1/c,False,21.887055322379133,"{'Ba': 32.0, 'Mn': 12.0, 'N': 36.0}","['Ba', 'Mn', 'N']",3,0.2408241258903408,19.26593007122727,0.8304613605908723,0.13631198848862736,0.7572264006091184,0.0,0.8,0.3616927155781865
mp-1222550,Mg2Fe7O12,4.4798643301017504,0.047132867380947,-1.8983011821428577,FM,67.9997973,0.1452472070543161,33.99989865,468.16595430004384,42,Monoclinic,C2/c,False,11.146808435715329,"{'Mg': 4.0, 'Fe': 14.0, 'O': 24.0}","['Fe', 'Mg', 'O']",3,0.401896592727644,16.87965689456105,4.028505894685029,0.6612392523018352,0.056769749064618284,0.0,0.8,0.3615266256401196
mp-774614,Cr(PO3)2,2.963962923648932,0.0245184837611169,-2.5376874147817454,FM,31.9996839,0.0340082376979094,3.9999604875,940.9391978569678,72,Orthorhombic,Pbca,False,13.068599970235663,"{'Cr': 8.0, 'P': 16.0, 'O': 48.0}","['Cr', 'O', 'P']",3,0.2268003405414117,16.329624518981646,1.9596092894116084,0.32165041214010015,0.5093323008839037,0.0,0.8,0.3614598551212112
mp-1198345,Fe5(SiO4)3,4.06050829950203,0.0367485186250089,-2.3346239503749997,FM,87.999988,0.0968478437047275,21.999997,908.6416861101924,80,Orthorhombic,Pnma,False,11.358021076377405,"{'Fe': 20.0, 'Si': 12.0, 'O': 48.0}","['Fe', 'O', 'Si']",3,0.3575013879792088,28.600111038336703,3.0769107113619727,0.5050443492871127,0.26458294667252524,0.0,0.8,0.3613926237166027
mp-27492,CaFe5O7,4.899904939459251,0.0456227637500026,-1.8166619149999996,FM,44.0000212,0.1505161831505726,22.0000106,292.32751109549116,26,Orthorhombic,Cmcm,False,11.243365811365043,"{'Ca': 2.0, 'Fe': 10.0, 'O': 14.0}","['Ca', 'Fe', 'O']",3,0.4358041018736861,11.33090664871584,3.883186276623913,0.6373864795608799,0.08699017709930024,0.0,0.8,0.36105164495414205
mp-625671,Mn(HO)2,3.0218577609435804,0.0385378205000002,-1.5424918820862077,FM,5.0000104,0.1022907989941518,5.0000104,48.88035335696086,5,Triclinic,P1,False,9.776070671392173,"{'Mn': 1.0, 'H': 2.0, 'O': 2.0}","['H', 'Mn', 'O']",3,0.3091076018697857,1.5455380093489284,3.235126130677497,0.5310138397894962,0.22877516008262133,0.0,0.8,0.3610380839405849
mp-12695,CaMg2Ni9,6.399633973603123,0.0034315595833342,-0.1575439700000001,FM,0.092468,0.0005776471001671,0.092468,160.07697428628745,12,Trigonal,R-3m,False,13.339747857190622,"{'Ca': 1.0, 'Mg': 2.0, 'Ni': 9.0}","['Ca', 'Mg', 'Ni']",3,0.479741749402968,5.756900992835616,0.0160621139941567,0.0026364365661958205,0.9313270974853429,0.0,0.8,0.3604527038720812
mp-774043,MnV(P2O7)2,2.8310681786810727,0.0102535886666812,-2.499232703825122,FM,4.003471,0.0150420068019561,4.003471,266.15271836463825,20,Triclinic,P1,False,13.307635918231911,"{'Mn': 1.0, 'V': 1.0, 'P': 4.0, 'O': 14.0}","['Mn', 'O', 'P', 'V']",4,0.2127401287558832,4.2548025751176635,0.9409299090426744,0.1544443041140088,0.7948035935753084,0.0,0.6,0.36021879971819604
mp-1227750,Ca6MnAl11,2.572056549409737,0.0159787316880342,-0.2932898390517238,FM,10.1007518,0.0066047219957958,2.52518795,1529.3227794340964,72,Trigonal,P3m1,False,21.240594158806896,"{'Ca': 24.0, 'Mn': 4.0, 'Al': 44.0}","['Al', 'Ca', 'Mn']",3,0.1210915537569035,8.718591870497058,1.1585301789592937,0.1901612283389869,0.6802311436323479,0.0,0.8,0.36013383442529917
mp-744025,Sr8Mg3Fe(MoO6)4,5.18414460202645,0.0007229486041664,-2.7779586323750003,FM,6.0004813,0.0117268826885175,6.0004813,511.6859662862842,40,Tetragonal,I4/m,False,12.792149157157104,"{'Sr': 8.0, 'Mg': 3.0, 'Fe': 1.0, 'Mo': 4.0, 'O': 24.0}","['Fe', 'Mg', 'Mo', 'O', 'Sr']",5,0.4052598619932416,16.210394479729665,0.3701625711516965,0.060758511512022946,0.9855322404255653,0.0,0.4,0.35996307673247874
mp-553000,BaCo2(AsO4)2,5.006853387756169,0.0138015388461534,-1.953074013461539,FM,6.0000411,0.033940394859089,6.0000411,176.78171173053445,13,Triclinic,P-1,False,13.598593210041107,"{'Ba': 1.0, 'Co': 2.0, 'As': 2.0, 'O': 8.0}","['As', 'Ba', 'Co', 'O']",4,0.3681890700325635,4.7864579104233265,1.2535451501482735,0.20575699266177777,0.723801464402013,0.0,0.6,0.359443236385315
